source,target,edge_type,weight,weight_normalized,raw_count,edge_attr,distance_km,bearing,avg_distance,avg_time_gap
66311c2f-c379-49ba-8476-8e89b9e63be8,2ac43248-e4e1-485d-b43c-6866a359a10c,geospatial,0.377728434307798,0.6376728111013503,1,"[0.377728434307798, 0.9735797693125879, 0.540727489577892, 2.0]",1.9471595386251759,194.6618962480411,,
66311c2f-c379-49ba-8476-8e89b9e63be8,2ac43248-e4e1-485d-b43c-6866a359a10c,geospatial,0.377728434307798,0.6376728111013503,1,"[0.377728434307798, 0.9735797693125879, 0.540727489577892, 2.0]",1.9471595386251759,194.6618962480411,,
66311c2f-c379-49ba-8476-8e89b9e63be8,baac3a31-741f-4411-9d45-2abf3a21480e,geospatial,0.38156992670727935,0.644157933836923,1,"[0.38156992670727935, 0.9634611509326315, 0.5340002346507653, 2.0]",1.926922301865263,192.2400844742755,,
66311c2f-c379-49ba-8476-8e89b9e63be8,baac3a31-741f-4411-9d45-2abf3a21480e,geospatial,0.38156992670727935,0.644157933836923,1,"[0.38156992670727935, 0.9634611509326315, 0.5340002346507653, 2.0]",1.926922301865263,192.2400844742755,,
66311c2f-c379-49ba-8476-8e89b9e63be8,1afc1603-c926-496e-b33e-12b3d749b8e1,geospatial,0.3909083807001983,0.6599229058860031,1,"[0.3909083807001983, 0.9392820669139504, 0.539001758224392, 2.0]",1.8785641338279009,194.04063296078112,,
66311c2f-c379-49ba-8476-8e89b9e63be8,1afc1603-c926-496e-b33e-12b3d749b8e1,geospatial,0.3909083807001983,0.6599229058860031,1,"[0.3909083807001983, 0.9392820669139504, 0.539001758224392, 2.0]",1.8785641338279009,194.04063296078112,,
66311c2f-c379-49ba-8476-8e89b9e63be8,392264b9-096c-46bb-8525-ec3ceeb4fd19,geospatial,0.417159796688156,0.7042399673195917,1,"[0.417159796688156, 0.8742859251006215, 0.48379077283841493, 2.0]",1.748571850201243,174.16467822182938,,
66311c2f-c379-49ba-8476-8e89b9e63be8,392264b9-096c-46bb-8525-ec3ceeb4fd19,geospatial,0.417159796688156,0.7042399673195917,1,"[0.417159796688156, 0.8742859251006215, 0.48379077283841493, 2.0]",1.748571850201243,174.16467822182938,,
66311c2f-c379-49ba-8476-8e89b9e63be8,ad198034-f994-4c51-98de-ec1bf8f4ad39,geospatial,0.43275316825187743,0.730564353244649,1,"[0.43275316825187743, 0.8375877637466623, 0.48990157430747655, 2.0]",1.6751755274933247,176.36456675069155,,
66311c2f-c379-49ba-8476-8e89b9e63be8,ad198034-f994-4c51-98de-ec1bf8f4ad39,geospatial,0.43275316825187743,0.730564353244649,1,"[0.43275316825187743, 0.8375877637466623, 0.48990157430747655, 2.0]",1.6751755274933247,176.36456675069155,,
66311c2f-c379-49ba-8476-8e89b9e63be8,050a5101-739a-43c8-a9c8-d844029c7ca7,geospatial,0.4146566171577182,0.7000141548498718,1,"[0.4146566171577182, 0.8803045297949953, 0.4409891888039971, 2.0]",1.7606090595899906,158.75610796943897,,
66311c2f-c379-49ba-8476-8e89b9e63be8,050a5101-739a-43c8-a9c8-d844029c7ca7,geospatial,0.4146566171577182,0.7000141548498718,1,"[0.4146566171577182, 0.8803045297949953, 0.4409891888039971, 2.0]",1.7606090595899906,158.75610796943897,,
66311c2f-c379-49ba-8476-8e89b9e63be8,e7f9aaba-baba-4b2e-b573-da5ae0b93205,geospatial,0.4297009789858383,0.7254117146489997,1,"[0.4297009789858383, 0.8446657099030189, 0.4458488015502067, 2.0]",1.6893314198060378,160.5055685580744,,
