poi_id,level,Y_A_split_idx,total_dims,spatial_lat_norm,spatial_lon_norm,category_attraction,category_bakery,category_bank,category_bookstore,category_cafe,category_clinic,category_co_working,category_convenience_store,category_dentist,category_department_store,category_electronics_store,category_fast_food,category_gym,category_hospital,category_hostel,category_hotel,category_jewelry_store,category_mixed,category_restaurant,category_shopping_mall,category_university,num_entities_norm,text_atm,text_atm general,text_bakery,text_bank,text_bank general,text_bonding,text_bonding chill,text_bonding date,text_bonding dining,text_budget,text_budget dining,text_budget essentials,text_cafe,text_cafe bonding,text_cafe chill,text_chill,text_chill date,text_chill dining,text_clinic,text_clinic health,text_clothing_store,text_clothing_store retail,text_convenience_store,text_convenience_store essentials,text_date,text_date night,text_dining,text_dining family,text_dining luxury,text_dining social,text_essentials,text_essentials local,text_family,text_family luxury,text_family pet,text_family social,text_fast_food,text_fast_food budget,text_friendly,text_general,text_general local,text_health,text_health wellness,text_hotel,text_hotel local,text_lifestyle,text_lifestyle shopping,text_local,text_local staycation,text_local uob,text_luxury,text_night,text_night dining,text_pet,text_pet friendly,text_restaurant,text_restaurant bonding,text_restaurant date,text_restaurant dining,text_restaurant restaurant,text_retail,text_retail shopping,text_road,text_shopping,text_shopping_mall,text_social,text_social work,text_staycation,text_supermarket,text_supermarket budget,text_uob,text_uob atm,text_wellness,text_work,text_work friendly,user_count,interaction_variance,user_pref_diversity,visit_ratio,avg_rating,search_to_visit_ratio,repeat_visitor_ratio,latent_0,latent_1,latent_2,latent_3,latent_4,latent_5,latent_6,latent_7,latent_8,latent_9,latent_10,latent_11,latent_12,latent_13,latent_14,latent_15,latent_16,latent_17,latent_18,latent_19,latent_20,latent_21,latent_22,latent_23,latent_24,latent_25,latent_26,latent_27,latent_28,latent_29,latent_30,latent_31,latent_32,latent_33,latent_34,latent_35,latent_36,latent_37,latent_38,latent_39,latent_40,latent_41,latent_42,latent_43,latent_44,latent_45,latent_46,latent_47,latent_48,latent_49,latent_50,latent_51,latent_52,latent_53,latent_54,latent_55,latent_56,latent_57,latent_58,latent_59,latent_60,latent_61,latent_62,latent_63,latent_64
street_Kampong_Bahru_Road_BUKIT_MERAH,level_1,99,171,-1.1332732,-0.21251707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4944819,0.0,0.0,0.08401666,0.0,0.0,0.12613486,0.14377446,0.068007156,0.0,0.0,0.0,0.0,0.11712592,0.14377446,0.0,0.16826986,0.08008509,0.11972907,0.07949029,0.07988512,0.092562914,0.092562914,0.0,0.0,0.2087077,0.2087077,0.3449007,0.2945857,0.0,0.0,0.0,0.0,0.273983,0.14238717,0.0,0.18320061,0.0,0.0,0.052600734,0.0,0.0,0.06489326,0.065207504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10928755,0.20846805,0.2099154,0.06242857,0.06242857,0.35165069,0.048625108,0.13414764,0.21262924,0.16264543,0.08263043,0.08285577,0.062900916,0.061692357,0.0,0.23833925,0.0,0.0,0.0,0.0,0.0,0.0,0.065207504,0.0,0.0,-1.0015824,-1.0642852,-2.43282,-1.0015824,-2.4449375,-0.8335796,-1.0642852,-1.4273243,-1.4255519,-0.833713,7.4586606,-1.0015824,-0.58743834,-0.58743834,-0.8335796,-0.833713,7.4586606,-1.7038395,-1.0642852,-0.8335796,-1.4255519,-0.833713,7.4586606,-0.58743834,-1.4273243,-2.1204937,-1.1428651,-0.9534189,4.843366,-1.8188857,-1.4713303,5.136643,-3.2377505,1.2247133,-0.07393647,-0.17104365,-3.2211363,-5.4931955,-0.15309265,-0.090484604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
street_Kaki_Bukit_Avenue_1_BEDOK,level_1,99,171,0.43440476,1.2319969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.14286268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4973727,0.4973727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44400203,0.44521284,0.0,0.33149445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013423297,0.009522049,-0.0025428692,-0.013423297,-0.00064805493,0.023497663,0.009522049,-0.0025206166,7.655632e-05,0.026423229,0.020352714,-0.013423297,-0.047540616,-0.047540616,0.023497663,0.026423229,0.020352714,-0.0008587319,0.009522049,0.023497663,7.655632e-05,0.026423229,0.020352714,-0.047540616,-0.0025206166,-0.0064223586,0.005999116,-0.030388972,-0.0068603507,0.043501757,-0.04843192,0.05249,-0.0027139448,-0.2516982,-0.07393647,-0.17104365,0.002746673,-0.029250639,-0.15309265,-0.090484604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
street_China_Street_OUTRAM,level_1,99,171,-0.94246656,0.02725321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.026981847,0.0,0.0,0.0,0.0,0.0,0.12686442,0.0,0.0,0.16211517,0.0,0.0,0.0,0.17670506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27929488,0.27929488,0.0,0.0,0.0,0.0,0.20813736,0.12698126,0.0,0.0,0.0,0.0,0.11810045,0.0,0.22406317,0.0,0.0,0.0,0.31742987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37673795,0.37673795,0.23578975,0.14671905,0.0,0.16039431,0.0,0.2493251,0.250005,0.0,0.18614756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013423297,0.009522049,-0.0025428692,-0.013423297,-0.00064805493,0.023497663,0.009522049,-0.0025206166,7.655632e-05,0.026423229,0.020352714,-0.013423297,-0.047540616,-0.047540616,0.023497663,0.026423229,0.020352714,-0.0008587319,0.009522049,0.023497663,7.655632e-05,0.026423229,0.020352714,-0.047540616,-0.0025206166,-0.0064223586,0.005999116,-0.030388972,-0.0068603507,0.043501757,-0.04843192,0.05249,-0.0027139448,-0.2516982,-0.07393647,-0.17104365,0.002746673,-0.029250639,-0.15309265,-0.090484604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
street_Stamford_Road_DOWNTOWN_CORE,level_1,99,171,-0.6871745,0.09796052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.030958567,0.0,0.0,0.23667929,0.0,0.0,0.11844281,0.0,0.19157968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15800829,0.0,0.1686415,0.44785655,0.22504051,0.26075453,0.26075453,0.0,0.0,0.14698511,0.14698511,0.19432063,0.11855189,0.0,0.0,0.0,0.0,0.11026062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18280767,0.18369292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14681633,0.14783564,0.0,0.0,0.11006869,0.13697945,0.0,0.0,0.0,0.23277421,0.233409,0.17719515,0.17379057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18369292,0.0,0.0,-1.0015824,-1.0642852,-2.43282,-1.0015824,-2.4449375,-0.8335796,-1.0642852,-1.4273243,-1.4255519,-0.833713,7.4586606,-1.0015824,-0.58743834,-0.58743834,-0.8335796,-0.833713,7.4586606,-1.7038395,-1.0642852,-0.8335796,-1.4255519,-0.833713,7.4586606,-0.58743834,-1.4273243,5.2787557,-1.1428651,-0.9534189,-2.4319737,-1.8188857,-1.4713303,-2.4895866,3.5558262,1.2247133,-0.07393647,-0.17104365,0.002746673,-0.029250639,-0.15309265,-0.090484604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
street_Haji_Lane_ROCHOR,level_1,99,171,-0.48751178,0.24677823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.32066065,0.0,0.0,0.18371227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061323624,0.0,0.06545041,0.0,0.0,0.4047993,0.4047993,0.0,0.0,0.17113645,0.17113645,0.18854144,0.13803132,0.08627345,0.0,0.0,0.0,0.1283777,0.0,0.0,0.066764936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05974251,0.17093994,0.17212674,0.0,0.0,0.17087232,0.0,0.21999717,0.058117345,0.0,0.36136225,0.3623477,0.0,0.26979515,0.0,0.10423134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0015824,-1.0642852,4.8580112,-1.0015824,2.4436417,-0.8335796,-1.0642852,1.8972176,-1.4255519,-0.833713,-1.7298373,-1.0015824,-0.58743834,-0.58743834,-0.8335796,-0.833713,-1.7298373,4.256593,-1.0642852,-0.8335796,-1.4255519,-0.833713,-1.7298373,-0.58743834,1.8972176,0.34592286,2.8781598,-0.9534189,-2.4319737,1.4402925,-1.4713303,2.5945666,-0.9732248,4.1775365,-0.07393647,4.5929003,0.002746673,-0.029250639,-0.15309265,-0.090484604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
street_Arab_Street_ROCHOR,level_1,99,171,-0.48197204,0.2528216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.073886,0.0,0.0,0.0,0.0,0.0,0.13044567,0.111516096,0.03516569,0.05556384,0.06984389,0.08388388,0.0,0.12112884,0.111516096,0.03653397,0.11601379,0.041411046,0.09286572,0.0,0.0,0.43076864,0.43076864,0.0,0.0,0.053960137,0.053960137,0.19617845,0.08704387,0.04080364,0.035043195,0.0,0.0,0.080956206,0.036813352,0.0,0.0,0.08388388,0.08388388,0.10879686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04934805,0.057070058,0.0,0.05651129,0.053898174,0.05427238,0.06456214,0.06456214,0.1010191,0.07543039,0.0,0.054974027,0.0,0.38454494,0.3855936,0.0,0.28710344,0.0,0.09859391,0.0,0.052515697,0.0,0.0,0.0,0.0,0.0,0.066684514,0.066684514,2.5862663,-1.0642852,2.3368828,2.5862663,-0.18339878,-0.8335796,-1.0642852,2.0214994,-1.4255519,-0.833713,-1.7298373,2.5862663,-0.58743834,-0.58743834,-0.8335796,-0.833713,-1.7298373,1.0535568,-1.0642852,-0.8335796,-1.4255519,-0.833713,-1.7298373,-0.58743834,2.0214994,-2.1204937,-1.1428651,-0.9534189,4.843366,-1.8188857,1.1118286,-2.4895866,1.2066456,4.1775365,0.0017987222,5.1222277,0.002746673,-1.8505651,-0.15309265,-0.090484604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
street_Kinta_Road_ROCHOR,level_1,99,171,-0.23484664,0.13059466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.08492226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3787022,0.3787022,0.0,0.0,0.0,0.0,0.14110905,0.17217672,0.0,0.0,0.0,0.0,0.16013505,0.0,0.0,0.0,0.0,0.0,0.0,0.35961148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3197126,0.0,0.0,0.21748225,0.0,0.33806548,0.3389874,0.2573462,0.25240162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013423297,0.009522049,-0.0025428692,-0.013423297,-0.00064805493,0.023497663,0.009522049,-0.0025206166,7.655632e-05,0.026423229,0.020352714,-0.013423297,-0.047540616,-0.047540616,0.023497663,0.026423229,0.020352714,-0.0008587319,0.009522049,0.023497663,7.655632e-05,0.026423229,0.020352714,-0.047540616,-0.0025206166,-0.0064223586,0.005999116,-0.030388972,-0.0068603507,0.043501757,-0.04843192,0.05249,-0.0027139448,-0.2516982,-0.07393647,-0.17104365,0.002746673,-0.029250639,-0.15309265,-0.090484604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
street_Scotts_Road_ORCHARD,level_1,99,171,-0.31591305,-0.2564825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.32066065,0.0,0.0,0.111044616,0.0,0.0,0.16671214,0.0,0.17976978,0.071011685,0.0,0.0,0.0,0.15480505,0.0,0.09338227,0.14826791,0.10584827,0.07912281,0.0,0.0,0.12234018,0.12234018,0.0,0.0,0.27584848,0.27584848,0.36468354,0.16686566,0.104295716,0.0,0.0,0.0,0.15519543,0.0,0.0,0.08071194,0.0,0.0,0.13904452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.072222546,0.27553174,0.2774447,0.08251169,0.08251169,0.36149234,0.19280306,0.08865131,0.14051577,0.107484035,0.10921244,0.10951027,0.08313599,0.08153864,0.0,0.12600496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08522412,0.08522412,-1.0015824,-1.0642852,-2.43282,-1.0015824,-2.4449375,-0.8335796,-1.0642852,-1.4273243,-1.4255519,-0.833713,7.4586606,-1.0015824,-0.58743834,-0.58743834,-0.8335796,-0.833713,7.4586606,-1.7038395,-1.0642852,-0.8335796,-1.4255519,-0.833713,7.4586606,-0.58743834,-1.4273243,5.2787557,-1.1428651,-0.9534189,-2.4319737,-1.8188857,-1.4713303,-2.4895866,3.5558262,1.2247133,-0.07393647,-0.17104365,-3.2211363,-0.029250639,-0.15309265,13.621348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
street_Orchard_Road_ORCHARD,level_1,99,171,-0.42464647,-0.23246016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9580052,0.0,0.0,0.0,0.040022142,0.040022142,0.03147934,0.026911227,0.0,0.02011312,0.0,0.0,0.0,0.021923242,0.026911227,0.0,0.020997463,0.0,0.022410491,0.0,0.0,0.48511735,0.48511735,0.0,0.0,0.03906522,0.03906522,0.051645897,0.047262494,0.0,0.0,0.0,0.0,0.043957055,0.0,0.05559763,0.0,0.0,0.0,0.059073787,0.06580888,0.06982654,0.0,0.0,0.0,0.0,0.0,0.0,0.03572623,0.0,0.0,0.0,0.03902036,0.03929127,0.046740692,0.046740692,0.04388054,0.018202974,0.050218623,0.0,0.0,0.43306175,0.43424273,0.02354717,0.32332638,0.0,0.017844621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024138607,0.024138607,-1.0015824,-1.0642852,1.3772275,-1.0015824,1.3870778,-0.8335796,-1.0642852,-1.4273243,-1.4255519,-0.833713,2.6569295,-1.0015824,-0.58743834,-0.58743834,-0.8335796,-0.833713,2.6569295,2.968371,-1.0642852,-0.8335796,-1.4255519,-0.833713,2.6569295,-0.58743834,-1.4273243,-2.1204937,-1.1428651,-0.9534189,1.0414145,3.2906647,-1.4713303,5.136643,-3.2377505,2.701125,-0.008703604,6.1808815,-1.931583,-2.7612228,6.8157945,-0.090484604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
street_Waterloo_Street_ROCHOR,level_1,99,171,-0.53920233,0.10732772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.030958567,0.0,0.0,0.0,0.0,0.0,0.096102,0.16431239,0.0,0.0,0.0,0.0,0.0,0.40157145,0.16431239,0.16149195,0.2564092,0.1830502,0.13683215,0.0,0.0,0.21157071,0.21157071,0.0,0.0,0.11926062,0.11926062,0.15766765,0.0,0.0,0.15490225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24045862,0.0,0.0,0.1483263,0.14904456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11912367,0.11995072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18886809,0.18938313,0.0,0.14101,0.0,0.10895423,0.1863656,0.0,0.0,0.0,0.0,0.0,0.14904456,0.29476708,0.29476708,-0.013423297,0.009522049,-0.0025428692,-0.013423297,-0.00064805493,0.023497663,0.009522049,-0.0025206166,7.655632e-05,0.026423229,0.020352714,-0.013423297,-0.047540616,-0.047540616,0.023497663,0.026423229,0.020352714,-0.0008587319,0.009522049,0.023497663,7.655632e-05,0.026423229,0.020352714,-0.047540616,-0.0025206166,-0.0064223586,0.005999116,-0.030388972,-0.0068603507,0.043501757,-0.04843192,0.05249,-0.0027139448,-0.2516982,-0.07393647,-0.17104365,0.002746673,-0.029250639,-0.15309265,-0.090484604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
street_1_Stadium_Pl_KALLANG,level_1,99,171,-0.43744442,0.5406366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.14286268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4973727,0.4973727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44400203,0.44521284,0.0,0.33149445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013423297,0.009522049,-0.0025428692,-0.013423297,-0.00064805493,0.023497663,0.009522049,-0.0025206166,7.655632e-05,0.026423229,0.020352714,-0.013423297,-0.047540616,-0.047540616,0.023497663,0.026423229,0.020352714,-0.0008587319,0.009522049,0.023497663,7.655632e-05,0.026423229,0.020352714,-0.047540616,-0.0025206166,-0.0064223586,0.005999116,-0.030388972,-0.0068603507,0.043501757,-0.04843192,0.05249,-0.0027139448,-0.2516982,-0.07393647,-0.17104365,0.002746673,-0.029250639,-0.15309265,-0.090484604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
street_Paya_Lebar_Road_GEYLANG,level_1,99,171,-0.04565354,0.9113966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.08492226,0.0,0.0,0.36300054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24234103,0.0,0.2586494,0.0,0.0,0.39992532,0.39992532,0.0,0.0,0.0,0.0,0.14901705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35701126,0.35798484,0.27176833,0.26654667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013423297,0.009522049,-0.0025428692,-0.013423297,-0.00064805493,0.023497663,0.009522049,-0.0025206166,7.655632e-05,0.026423229,0.020352714,-0.013423297,-0.047540616,-0.047540616,0.023497663,0.026423229,0.020352714,-0.0008587319,0.009522049,0.023497663,7.655632e-05,0.026423229,0.020352714,-0.047540616,-0.0025206166,-0.0064223586,0.005999116,-0.030388972,-0.0068603507,0.043501757,-0.04843192,0.05249,-0.0027139448,-0.2516982,-0.07393647,-0.17104365,0.002746673,-0.029250639,-0.15309265,-0.090484604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
street_North_Bridge_Road_DOWNTOWN_CORE,level_1,99,171,-0.69043356,0.105061464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.26272026,0.0,0.0,0.0,0.0,0.0,0.063652255,0.10883076,0.0,0.0,0.10224305,0.1227959,0.0,0.17731804,0.10883076,0.106962666,0.16983022,0.0,0.18125898,0.0,0.0,0.28026375,0.28026375,0.0,0.0,0.0,0.0,0.20885937,0.12742174,0.0,0.0,0.0,0.0,0.118510135,0.0,0.112420216,0.0,0.1227959,0.1227959,0.318531,0.2661354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0945112,0.0945112,0.05915192,0.0,0.0,0.08047536,0.0,0.25019,0.25087228,0.19045259,0.18679328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2928543,0.2928543,-0.013423297,0.009522049,-0.0025428692,-0.013423297,-0.00064805493,0.023497663,0.009522049,-0.0025206166,7.655632e-05,0.026423229,0.020352714,-0.013423297,-0.047540616,-0.047540616,0.023497663,0.026423229,0.020352714,-0.0008587319,0.009522049,0.023497663,7.655632e-05,0.026423229,0.020352714,-0.047540616,-0.0025206166,-0.0064223586,0.005999116,-0.030388972,-0.0068603507,0.043501757,-0.04843192,0.05249,-0.0027139448,-0.2516982,-0.07393647,-0.17104365,0.002746673,-0.029250639,-0.15309265,-0.090484604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
street_Sin_Ming_Lane_BISHAN,level_1,99,171,1.0765642,-0.25059023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.08492226,0.0,0.0,0.0,0.0,0.0,0.14410979,0.24639471,0.0,0.0,0.0,0.0,0.0,0.20072554,0.24639471,0.0,0.19224927,0.0,0.20518671,0.0,0.0,0.31726095,0.31726095,0.0,0.0,0.0,0.0,0.1182153,0.14424251,0.0,0.0,0.0,0.0,0.13415448,0.0,0.0,0.20930775,0.0,0.0,0.18028991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28321722,0.28398958,0.0,0.2114516,0.0,0.16338237,0.27946463,0.0,0.0,0.0,0.0,0.0,0.0,0.22100906,0.22100906,-0.013423297,0.009522049,-0.0025428692,-0.013423297,-0.00064805493,0.023497663,0.009522049,-0.0025206166,7.655632e-05,0.026423229,0.020352714,-0.013423297,-0.047540616,-0.047540616,0.023497663,0.026423229,0.020352714,-0.0008587319,0.009522049,0.023497663,7.655632e-05,0.026423229,0.020352714,-0.047540616,-0.0025206166,-0.0064223586,0.005999116,-0.030388972,-0.0068603507,0.043501757,-0.04843192,0.05249,-0.0027139448,-0.2516982,-0.07393647,-0.17104365,0.002746673,-0.029250639,-0.15309265,-0.090484604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
