source,target,edge_type,weight,raw_count
8667f4fb-509f-49f8-8141-9a31072c5ce3,1afc1603-c926-496e-b33e-12b3d749b8e1,geospatial,0.4989856729993811,
8667f4fb-509f-49f8-8141-9a31072c5ce3,b6287e0b-e51f-425c-8991-8c2141a0c1bc,geospatial,0.7602049481610412,
8667f4fb-509f-49f8-8141-9a31072c5ce3,17e72795-338e-48d7-b10e-0b0cedd85e37,geospatial,0.48805482986821286,
8667f4fb-509f-49f8-8141-9a31072c5ce3,97970018-1bc4-4d4e-bcad-4e1952f18eb6,geospatial,0.4845564905687364,
8667f4fb-509f-49f8-8141-9a31072c5ce3,6bb5b822-e8e3-4486-9cee-0b9126fee4cd,geospatial,0.6959112111998774,
8667f4fb-509f-49f8-8141-9a31072c5ce3,392264b9-096c-46bb-8525-ec3ceeb4fd19,geospatial,0.5694315838045679,
8667f4fb-509f-49f8-8141-9a31072c5ce3,28627eea-c99f-4cf7-8d3d-254ae1feabaf,geospatial,0.4712072308003087,
8667f4fb-509f-49f8-8141-9a31072c5ce3,f029afe5-e51c-497f-8b12-8f4cef3d358d,geospatial,0.7024609771979577,
8667f4fb-509f-49f8-8141-9a31072c5ce3,ae1a2f13-012f-4825-be6f-3eeda9d4ece8,geospatial,0.47006088703414534,
8667f4fb-509f-49f8-8141-9a31072c5ce3,954f3da7-b013-4eca-b689-1bc283c462d6,geospatial,0.5158906551787888,
8667f4fb-509f-49f8-8141-9a31072c5ce3,c1ddc0ed-2d80-47e5-891c-623ba05269d3,geospatial,0.4732323429943899,
8667f4fb-509f-49f8-8141-9a31072c5ce3,ca050f5f-3385-482c-a0ab-91506f9d3b0f,geospatial,0.5590949257698851,
8667f4fb-509f-49f8-8141-9a31072c5ce3,0e757626-8888-47fc-9e33-81ec5e6080ba,geospatial,0.44033061401331536,
8667f4fb-509f-49f8-8141-9a31072c5ce3,70878137-da56-4fa1-9cce-874e8e7797f6,geospatial,0.6074837784715256,
8667f4fb-509f-49f8-8141-9a31072c5ce3,20690149-077f-41b4-9382-454595002032,geospatial,0.4656965730916748,
8667f4fb-509f-49f8-8141-9a31072c5ce3,49e25fea-f5f5-4e25-b328-c674fda7e812,geospatial,0.3767920880750027,
8667f4fb-509f-49f8-8141-9a31072c5ce3,d8606059-6e36-451d-bc28-89b3d3024bd6,geospatial,0.36390995822425204,
8667f4fb-509f-49f8-8141-9a31072c5ce3,90b50920-882b-4df6-a70d-4b9bcf9aa42a,geospatial,0.41895204918915147,
8667f4fb-509f-49f8-8141-9a31072c5ce3,e7f9aaba-baba-4b2e-b573-da5ae0b93205,geospatial,0.5175060545991798,
8667f4fb-509f-49f8-8141-9a31072c5ce3,514892bd-58cb-4365-a395-c0b1ff4eac34,geospatial,0.4930111222031248,
8667f4fb-509f-49f8-8141-9a31072c5ce3,89c121fe-6968-4910-9e31-7c74ea5d94cb,geospatial,0.3785942609725429,
8667f4fb-509f-49f8-8141-9a31072c5ce3,babd7718-a633-4e0f-9ad7-6a07506b9cec,geospatial,0.47570102831292815,
8667f4fb-509f-49f8-8141-9a31072c5ce3,8a9db0a0-b75d-4d9d-9e03-d907dbc11067,geospatial,0.3489718956346106,
8667f4fb-509f-49f8-8141-9a31072c5ce3,c11397ae-71f8-492a-85c6-2bb8432a5686,geospatial,0.362711493229982,
8667f4fb-509f-49f8-8141-9a31072c5ce3,2a515e05-ea70-43b9-8340-c435bd51fb5a,geospatial,0.37334796666808695,
8667f4fb-509f-49f8-8141-9a31072c5ce3,169ebd17-fbf6-4829-a17e-c0de7e10fbdb,geospatial,0.34048247743537235,
8667f4fb-509f-49f8-8141-9a31072c5ce3,0ba45d59-b8f1-4138-90cc-64b8b39cf1b0,geospatial,0.3450173617993857,
8667f4fb-509f-49f8-8141-9a31072c5ce3,a0ce4173-e296-4849-a98c-463f066da0dc,geospatial,0.7281309115260823,
8667f4fb-509f-49f8-8141-9a31072c5ce3,ea3e9462-cd4b-492d-8d50-12a2f737e737,geospatial,0.9185295118069354,
8667f4fb-509f-49f8-8141-9a31072c5ce3,d94f3307-60cd-4296-8c0d-2b6cfcab8e53,geospatial,0.4653263115058265,
8667f4fb-509f-49f8-8141-9a31072c5ce3,16fdc55c-38ca-4eac-ba7f-38ecabb35560,geospatial,0.4847154705939128,
8667f4fb-509f-49f8-8141-9a31072c5ce3,337f3da2-6aa3-4d5d-b0ff-eff346c3666a,geospatial,0.45898141190147224,
8667f4fb-509f-49f8-8141-9a31072c5ce3,d9f247a6-4ae3-4832-9fba-6c7d11382c6b,geospatial,0.5802420173954133,
8667f4fb-509f-49f8-8141-9a31072c5ce3,65fcf12e-c0da-482f-826e-74be924e81c2,geospatial,0.45564518285459144,
8667f4fb-509f-49f8-8141-9a31072c5ce3,881b2f3f-35d2-4571-8f00-7e7a274e7089,geospatial,0.363867926783998,
8667f4fb-509f-49f8-8141-9a31072c5ce3,18f1c959-60b9-448a-804b-05871d3f3599,geospatial,0.3353854364004754,
8667f4fb-509f-49f8-8141-9a31072c5ce3,fc9146b0-69d0-4d87-b06e-75194372cc16,geospatial,0.3335426556261351,
8667f4fb-509f-49f8-8141-9a31072c5ce3,a1972333-549b-4302-864c-b2cc31301db2,geospatial,0.8464693075236841,
8667f4fb-509f-49f8-8141-9a31072c5ce3,050a5101-739a-43c8-a9c8-d844029c7ca7,geospatial,0.5232826436202115,
8667f4fb-509f-49f8-8141-9a31072c5ce3,ca22458b-13f2-432d-8803-e9b81b78a500,geospatial,0.4958427598596708,
f0ffd885-9f40-4ed7-801f-3dece7789d29,0c57bf9b-4582-474a-bb1a-7ac2fde2ba32,geospatial,0.6215512175789916,
fb2e9ef7-38bc-4429-9a4e-2aa58c52aac0,5262a3a7-4b74-4d82-9fa5-d41503252888,geospatial,0.4101324557810648,
fb2e9ef7-38bc-4429-9a4e-2aa58c52aac0,2e010c1e-d986-4aea-b337-5b13e5fed580,geospatial,0.3878840219217665,
fb2e9ef7-38bc-4429-9a4e-2aa58c52aac0,1f72be3b-b1d4-4676-8570-2fd8c6be26f9,geospatial,0.34324084411599276,
fb2e9ef7-38bc-4429-9a4e-2aa58c52aac0,ca5ecc8b-a94a-4466-b170-ae907f1063a1,geospatial,0.36233010231142077,
fb2e9ef7-38bc-4429-9a4e-2aa58c52aac0,8fd0520f-05b8-465b-ac5f-be7e44c73723,geospatial,0.3459722492207996,
fb2e9ef7-38bc-4429-9a4e-2aa58c52aac0,a07a1ece-01c9-43fb-a2f3-1508aa9febec,geospatial,0.3542273113536942,
fb2e9ef7-38bc-4429-9a4e-2aa58c52aac0,78e68135-ede0-4d3d-a67e-e38bf1619e44,geospatial,0.5054333306467467,
fb2e9ef7-38bc-4429-9a4e-2aa58c52aac0,fba0549e-9a52-46ab-8c0f-1f4115beff56,geospatial,0.3421323570069748,
fb2e9ef7-38bc-4429-9a4e-2aa58c52aac0,9b430c0f-aef3-4e1a-bff2-6c872ccf4e30,geospatial,0.41754662728996245,
fb2e9ef7-38bc-4429-9a4e-2aa58c52aac0,6f23b2ac-a5a7-4541-929d-682903864a10,geospatial,0.33544509536508205,
fb2e9ef7-38bc-4429-9a4e-2aa58c52aac0,b2b52e98-49d0-4789-b3f1-3584a6fe96ac,geospatial,0.3661869678734928,
fb2e9ef7-38bc-4429-9a4e-2aa58c52aac0,748ab7b8-4946-4df5-bb1a-922047316277,geospatial,0.36925212110791666,
fb2e9ef7-38bc-4429-9a4e-2aa58c52aac0,888097b1-b3a2-46db-a5bf-87b92bc97aa8,geospatial,0.3667585055521267,
fb2e9ef7-38bc-4429-9a4e-2aa58c52aac0,f1ea987c-1653-4c32-a812-419babae7d5f,geospatial,0.6575683312448245,
fb2e9ef7-38bc-4429-9a4e-2aa58c52aac0,533a29b6-f692-4842-837c-b7a7b181c39f,geospatial,0.4342513281511404,
fb2e9ef7-38bc-4429-9a4e-2aa58c52aac0,43538592-12b9-4856-b87e-bcb12ee42d11,geospatial,0.6884772821416323,
fb2e9ef7-38bc-4429-9a4e-2aa58c52aac0,962ebf32-4bdb-4a3e-b4b9-75b3e9f9dd9d,geospatial,0.35082964062902283,
fb2e9ef7-38bc-4429-9a4e-2aa58c52aac0,6a15eafc-157d-4ce8-9576-86e1301b68a1,geospatial,0.6039736553465246,
fb2e9ef7-38bc-4429-9a4e-2aa58c52aac0,d8606059-6e36-451d-bc28-89b3d3024bd6,geospatial,0.3701520752465049,
fb2e9ef7-38bc-4429-9a4e-2aa58c52aac0,8a9db0a0-b75d-4d9d-9e03-d907dbc11067,geospatial,0.33524225373676125,
fb2e9ef7-38bc-4429-9a4e-2aa58c52aac0,45e93643-fde8-4b37-8968-fd0f9adf31bf,geospatial,0.3838781178803756,
fb2e9ef7-38bc-4429-9a4e-2aa58c52aac0,67c5d398-7d3e-46a5-87ed-142dd6eda3bf,geospatial,0.3639459801624289,
fb2e9ef7-38bc-4429-9a4e-2aa58c52aac0,66e0fec9-a4a8-4439-834a-75a39d9cb5ee,geospatial,0.36618942846276276,
fb2e9ef7-38bc-4429-9a4e-2aa58c52aac0,39349019-3383-47cb-a91e-e163bb7e0cae,geospatial,0.3681913203167941,
fb2e9ef7-38bc-4429-9a4e-2aa58c52aac0,eef689d6-73f0-4617-a209-4828b3cd39db,geospatial,0.34351539845911927,
fb2e9ef7-38bc-4429-9a4e-2aa58c52aac0,3f999e30-c4b3-47c4-83ec-a85450a9e6ab,geospatial,0.333997740107742,
fb2e9ef7-38bc-4429-9a4e-2aa58c52aac0,f3a6c0ea-b82d-4cbd-923d-18b6f4cfd255,geospatial,0.6655199922866347,
fb2e9ef7-38bc-4429-9a4e-2aa58c52aac0,0ba45d59-b8f1-4138-90cc-64b8b39cf1b0,geospatial,0.3452825031078404,
fb2e9ef7-38bc-4429-9a4e-2aa58c52aac0,e1d99d53-8de8-4a65-9087-05ea06955d96,geospatial,0.357858425994132,
fb2e9ef7-38bc-4429-9a4e-2aa58c52aac0,1b6daab9-acf8-4e1e-aea7-967b60ff383a,geospatial,0.6932801457756724,
fb2e9ef7-38bc-4429-9a4e-2aa58c52aac0,21307266-a798-4ea7-9dd8-3e63ca689de4,geospatial,0.3517330727240031,
fb2e9ef7-38bc-4429-9a4e-2aa58c52aac0,18f1c959-60b9-448a-804b-05871d3f3599,geospatial,0.3589017935378608,
fb2e9ef7-38bc-4429-9a4e-2aa58c52aac0,fc9146b0-69d0-4d87-b06e-75194372cc16,geospatial,0.3643128683143524,
d9f247a6-4ae3-4832-9fba-6c7d11382c6b,5262a3a7-4b74-4d82-9fa5-d41503252888,geospatial,0.35536219103374567,
d9f247a6-4ae3-4832-9fba-6c7d11382c6b,61dafe9b-b16f-49e1-9cd4-389e7ce3eab5,geospatial,0.5743781809334667,
d9f247a6-4ae3-4832-9fba-6c7d11382c6b,470a61bc-e973-4e18-8031-18d72fb44895,geospatial,0.44470084159605683,
d9f247a6-4ae3-4832-9fba-6c7d11382c6b,cf175d95-329e-42ee-adbd-267caefb5fda,geospatial,0.6597167670553206,
d9f247a6-4ae3-4832-9fba-6c7d11382c6b,ad198034-f994-4c51-98de-ec1bf8f4ad39,geospatial,0.3928066201169371,
d9f247a6-4ae3-4832-9fba-6c7d11382c6b,176cf445-fc02-4549-aa5a-257283321ea7,geospatial,0.829787760816766,
d9f247a6-4ae3-4832-9fba-6c7d11382c6b,d278b451-110b-4f88-a4fb-a54f4419efbf,geospatial,0.5832087587296708,
d9f247a6-4ae3-4832-9fba-6c7d11382c6b,827e8a85-8235-418a-9225-5396109a1752,geospatial,0.5801561030835927,
d9f247a6-4ae3-4832-9fba-6c7d11382c6b,5cfbcfa1-14fd-4dc9-b20c-17edb7ec948d,geospatial,0.5686280231749105,
d9f247a6-4ae3-4832-9fba-6c7d11382c6b,02229957-6948-404e-881b-4a20fcf18f74,geospatial,0.572838400822908,
d9f247a6-4ae3-4832-9fba-6c7d11382c6b,970e40f7-ffaf-41ae-b1d3-d00baae48bcb,geospatial,0.4022347753408894,
d9f247a6-4ae3-4832-9fba-6c7d11382c6b,b51e2a93-ad7a-470c-9ce9-d7442dfac1f0,geospatial,0.4028170573670428,
d9f247a6-4ae3-4832-9fba-6c7d11382c6b,baac3a31-741f-4411-9d45-2abf3a21480e,geospatial,0.40174771668072745,
d9f247a6-4ae3-4832-9fba-6c7d11382c6b,6f258d7f-7782-4ed6-86a9-4dc9909d0681,geospatial,0.3738390492013691,
d9f247a6-4ae3-4832-9fba-6c7d11382c6b,2ac43248-e4e1-485d-b43c-6866a359a10c,geospatial,0.3954421187502048,
d9f247a6-4ae3-4832-9fba-6c7d11382c6b,1afc1603-c926-496e-b33e-12b3d749b8e1,geospatial,0.38990586733901683,
d9f247a6-4ae3-4832-9fba-6c7d11382c6b,b6287e0b-e51f-425c-8991-8c2141a0c1bc,geospatial,0.4908787452538707,
d9f247a6-4ae3-4832-9fba-6c7d11382c6b,17e72795-338e-48d7-b10e-0b0cedd85e37,geospatial,0.7293966795441557,
d9f247a6-4ae3-4832-9fba-6c7d11382c6b,97970018-1bc4-4d4e-bcad-4e1952f18eb6,geospatial,0.622960714517649,
d9f247a6-4ae3-4832-9fba-6c7d11382c6b,6bb5b822-e8e3-4486-9cee-0b9126fee4cd,geospatial,0.6914876038510875,
d9f247a6-4ae3-4832-9fba-6c7d11382c6b,392264b9-096c-46bb-8525-ec3ceeb4fd19,geospatial,0.40448355506057543,
d9f247a6-4ae3-4832-9fba-6c7d11382c6b,28627eea-c99f-4cf7-8d3d-254ae1feabaf,geospatial,0.3515128195973204,
d9f247a6-4ae3-4832-9fba-6c7d11382c6b,f029afe5-e51c-497f-8b12-8f4cef3d358d,geospatial,0.53188757275387,
d9f247a6-4ae3-4832-9fba-6c7d11382c6b,ae1a2f13-012f-4825-be6f-3eeda9d4ece8,geospatial,0.7114343049292515,
d9f247a6-4ae3-4832-9fba-6c7d11382c6b,9292164a-cace-4212-85d5-4bef104833ca,geospatial,0.4071520267433404,
d9f247a6-4ae3-4832-9fba-6c7d11382c6b,954f3da7-b013-4eca-b689-1bc283c462d6,geospatial,0.45029592146429764,
d9f247a6-4ae3-4832-9fba-6c7d11382c6b,c1ddc0ed-2d80-47e5-891c-623ba05269d3,geospatial,0.3590845060340073,
d9f247a6-4ae3-4832-9fba-6c7d11382c6b,ca050f5f-3385-482c-a0ab-91506f9d3b0f,geospatial,0.7721397602143868,
d9f247a6-4ae3-4832-9fba-6c7d11382c6b,0e757626-8888-47fc-9e33-81ec5e6080ba,geospatial,0.6325887383481428,
d9f247a6-4ae3-4832-9fba-6c7d11382c6b,70878137-da56-4fa1-9cce-874e8e7797f6,geospatial,0.8242815323976117,
d9f247a6-4ae3-4832-9fba-6c7d11382c6b,20690149-077f-41b4-9382-454595002032,geospatial,0.3548432272654944,
d9f247a6-4ae3-4832-9fba-6c7d11382c6b,d8606059-6e36-451d-bc28-89b3d3024bd6,geospatial,0.40894262476509513,
d9f247a6-4ae3-4832-9fba-6c7d11382c6b,e7f9aaba-baba-4b2e-b573-da5ae0b93205,geospatial,0.3783549824543391,
d9f247a6-4ae3-4832-9fba-6c7d11382c6b,514892bd-58cb-4365-a395-c0b1ff4eac34,geospatial,0.6347787513104154,
d9f247a6-4ae3-4832-9fba-6c7d11382c6b,89c121fe-6968-4910-9e31-7c74ea5d94cb,geospatial,0.5200019968777185,
d9f247a6-4ae3-4832-9fba-6c7d11382c6b,e0ddfa18-cc59-4eb2-a3b2-0d9e0d1e5a0d,geospatial,0.41791178284503117,
d9f247a6-4ae3-4832-9fba-6c7d11382c6b,babd7718-a633-4e0f-9ad7-6a07506b9cec,geospatial,0.7197202212547996,
d9f247a6-4ae3-4832-9fba-6c7d11382c6b,8a9db0a0-b75d-4d9d-9e03-d907dbc11067,geospatial,0.4310344428296024,
d9f247a6-4ae3-4832-9fba-6c7d11382c6b,66e0fec9-a4a8-4439-834a-75a39d9cb5ee,geospatial,0.3357362954781388,
d9f247a6-4ae3-4832-9fba-6c7d11382c6b,169ebd17-fbf6-4829-a17e-c0de7e10fbdb,geospatial,0.4262776855595031,
d9f247a6-4ae3-4832-9fba-6c7d11382c6b,eef689d6-73f0-4617-a209-4828b3cd39db,geospatial,0.3454860326594829,
d9f247a6-4ae3-4832-9fba-6c7d11382c6b,0ba45d59-b8f1-4138-90cc-64b8b39cf1b0,geospatial,0.42074995270561066,
d9f247a6-4ae3-4832-9fba-6c7d11382c6b,e1d99d53-8de8-4a65-9087-05ea06955d96,geospatial,0.3673366346332278,
d9f247a6-4ae3-4832-9fba-6c7d11382c6b,a0ce4173-e296-4849-a98c-463f066da0dc,geospatial,0.6417471432306747,
d9f247a6-4ae3-4832-9fba-6c7d11382c6b,ea3e9462-cd4b-492d-8d50-12a2f737e737,geospatial,0.5532025302596517,
d9f247a6-4ae3-4832-9fba-6c7d11382c6b,d94f3307-60cd-4296-8c0d-2b6cfcab8e53,geospatial,0.35497222962885366,
d9f247a6-4ae3-4832-9fba-6c7d11382c6b,16fdc55c-38ca-4eac-ba7f-38ecabb35560,geospatial,0.39412507418348597,
d9f247a6-4ae3-4832-9fba-6c7d11382c6b,337f3da2-6aa3-4d5d-b0ff-eff346c3666a,geospatial,0.3465988311712341,
d9f247a6-4ae3-4832-9fba-6c7d11382c6b,8667f4fb-509f-49f8-8141-9a31072c5ce3,geospatial,0.5802420173954133,
d9f247a6-4ae3-4832-9fba-6c7d11382c6b,65fcf12e-c0da-482f-826e-74be924e81c2,geospatial,0.5569413303544463,
d9f247a6-4ae3-4832-9fba-6c7d11382c6b,881b2f3f-35d2-4571-8f00-7e7a274e7089,geospatial,0.44827786444479967,
d9f247a6-4ae3-4832-9fba-6c7d11382c6b,ea4b3f2c-f3d8-4e68-9cce-8318f88998bf,geospatial,0.3716123442658661,
d9f247a6-4ae3-4832-9fba-6c7d11382c6b,18f1c959-60b9-448a-804b-05871d3f3599,geospatial,0.40348412549242524,
d9f247a6-4ae3-4832-9fba-6c7d11382c6b,fc9146b0-69d0-4d87-b06e-75194372cc16,geospatial,0.39898897039959164,
d9f247a6-4ae3-4832-9fba-6c7d11382c6b,a1972333-549b-4302-864c-b2cc31301db2,geospatial,0.5261396856338952,
d9f247a6-4ae3-4832-9fba-6c7d11382c6b,88a8e39d-3d2b-43e7-b750-4cd96a3e6f18,geospatial,0.40716832750101284,
d9f247a6-4ae3-4832-9fba-6c7d11382c6b,050a5101-739a-43c8-a9c8-d844029c7ca7,geospatial,0.3830417188087283,
d9f247a6-4ae3-4832-9fba-6c7d11382c6b,ca22458b-13f2-432d-8803-e9b81b78a500,geospatial,0.5216347677044315,
0ba45d59-b8f1-4138-90cc-64b8b39cf1b0,5262a3a7-4b74-4d82-9fa5-d41503252888,geospatial,0.5001453034719604,
0ba45d59-b8f1-4138-90cc-64b8b39cf1b0,fb2e9ef7-38bc-4429-9a4e-2aa58c52aac0,geospatial,0.3452825031078404,
0ba45d59-b8f1-4138-90cc-64b8b39cf1b0,61dafe9b-b16f-49e1-9cd4-389e7ce3eab5,geospatial,0.3367187973717227,
0ba45d59-b8f1-4138-90cc-64b8b39cf1b0,cf175d95-329e-42ee-adbd-267caefb5fda,geospatial,0.3772745768610721,
0ba45d59-b8f1-4138-90cc-64b8b39cf1b0,176cf445-fc02-4549-aa5a-257283321ea7,geospatial,0.38995391611125807,
0ba45d59-b8f1-4138-90cc-64b8b39cf1b0,1f72be3b-b1d4-4676-8570-2fd8c6be26f9,geospatial,0.5555704969084655,
0ba45d59-b8f1-4138-90cc-64b8b39cf1b0,ca5ecc8b-a94a-4466-b170-ae907f1063a1,geospatial,0.45159535537000056,
0ba45d59-b8f1-4138-90cc-64b8b39cf1b0,d278b451-110b-4f88-a4fb-a54f4419efbf,geospatial,0.345022260056163,
0ba45d59-b8f1-4138-90cc-64b8b39cf1b0,827e8a85-8235-418a-9225-5396109a1752,geospatial,0.34169065654940733,
0ba45d59-b8f1-4138-90cc-64b8b39cf1b0,5cfbcfa1-14fd-4dc9-b20c-17edb7ec948d,geospatial,0.34055267225346,
0ba45d59-b8f1-4138-90cc-64b8b39cf1b0,02229957-6948-404e-881b-4a20fcf18f74,geospatial,0.34334195949207647,
0ba45d59-b8f1-4138-90cc-64b8b39cf1b0,9b430c0f-aef3-4e1a-bff2-6c872ccf4e30,geospatial,0.43733391825744555,
0ba45d59-b8f1-4138-90cc-64b8b39cf1b0,6f23b2ac-a5a7-4541-929d-682903864a10,geospatial,0.5243152991853393,
0ba45d59-b8f1-4138-90cc-64b8b39cf1b0,b2b52e98-49d0-4789-b3f1-3584a6fe96ac,geospatial,0.452399652699141,
0ba45d59-b8f1-4138-90cc-64b8b39cf1b0,748ab7b8-4946-4df5-bb1a-922047316277,geospatial,0.46218206552168145,
0ba45d59-b8f1-4138-90cc-64b8b39cf1b0,48329021-512b-4f77-a99e-0673415e511c,geospatial,0.4793893080400486,
0ba45d59-b8f1-4138-90cc-64b8b39cf1b0,17e72795-338e-48d7-b10e-0b0cedd85e37,geospatial,0.4922745620290873,
0ba45d59-b8f1-4138-90cc-64b8b39cf1b0,97970018-1bc4-4d4e-bcad-4e1952f18eb6,geospatial,0.5443773776483285,
0ba45d59-b8f1-4138-90cc-64b8b39cf1b0,6bb5b822-e8e3-4486-9cee-0b9126fee4cd,geospatial,0.40626550216927937,
0ba45d59-b8f1-4138-90cc-64b8b39cf1b0,f1ea987c-1653-4c32-a812-419babae7d5f,geospatial,0.39775819070978097,
0ba45d59-b8f1-4138-90cc-64b8b39cf1b0,533a29b6-f692-4842-837c-b7a7b181c39f,geospatial,0.35552920156176593,
0ba45d59-b8f1-4138-90cc-64b8b39cf1b0,ae1a2f13-012f-4825-be6f-3eeda9d4ece8,geospatial,0.4673796519178632,
0ba45d59-b8f1-4138-90cc-64b8b39cf1b0,9292164a-cace-4212-85d5-4bef104833ca,geospatial,0.5538503527826685,
0ba45d59-b8f1-4138-90cc-64b8b39cf1b0,954f3da7-b013-4eca-b689-1bc283c462d6,geospatial,0.38295087412551376,
0ba45d59-b8f1-4138-90cc-64b8b39cf1b0,ca050f5f-3385-482c-a0ab-91506f9d3b0f,geospatial,0.46567008253715375,
0ba45d59-b8f1-4138-90cc-64b8b39cf1b0,0e757626-8888-47fc-9e33-81ec5e6080ba,geospatial,0.5258525889441448,
0ba45d59-b8f1-4138-90cc-64b8b39cf1b0,70878137-da56-4fa1-9cce-874e8e7797f6,geospatial,0.4339849522362175,
0ba45d59-b8f1-4138-90cc-64b8b39cf1b0,6a15eafc-157d-4ce8-9576-86e1301b68a1,geospatial,0.34512579430290574,
0ba45d59-b8f1-4138-90cc-64b8b39cf1b0,d8606059-6e36-451d-bc28-89b3d3024bd6,geospatial,0.6260013724756431,
0ba45d59-b8f1-4138-90cc-64b8b39cf1b0,514892bd-58cb-4365-a395-c0b1ff4eac34,geospatial,0.533985664890915,
0ba45d59-b8f1-4138-90cc-64b8b39cf1b0,89c121fe-6968-4910-9e31-7c74ea5d94cb,geospatial,0.4432275182672379,
0ba45d59-b8f1-4138-90cc-64b8b39cf1b0,e0ddfa18-cc59-4eb2-a3b2-0d9e0d1e5a0d,geospatial,0.6727003982737934,
0ba45d59-b8f1-4138-90cc-64b8b39cf1b0,babd7718-a633-4e0f-9ad7-6a07506b9cec,geospatial,0.4784195289926223,
0ba45d59-b8f1-4138-90cc-64b8b39cf1b0,8a9db0a0-b75d-4d9d-9e03-d907dbc11067,geospatial,0.9173690584116103,
0ba45d59-b8f1-4138-90cc-64b8b39cf1b0,45e93643-fde8-4b37-8968-fd0f9adf31bf,geospatial,0.3532006951195552,
0ba45d59-b8f1-4138-90cc-64b8b39cf1b0,67c5d398-7d3e-46a5-87ed-142dd6eda3bf,geospatial,0.5346606662336376,
0ba45d59-b8f1-4138-90cc-64b8b39cf1b0,66e0fec9-a4a8-4439-834a-75a39d9cb5ee,geospatial,0.5980100551426479,
0ba45d59-b8f1-4138-90cc-64b8b39cf1b0,39349019-3383-47cb-a91e-e163bb7e0cae,geospatial,0.5800439459540055,
0ba45d59-b8f1-4138-90cc-64b8b39cf1b0,169ebd17-fbf6-4829-a17e-c0de7e10fbdb,geospatial,0.8040897350325857,
0ba45d59-b8f1-4138-90cc-64b8b39cf1b0,eef689d6-73f0-4617-a209-4828b3cd39db,geospatial,0.5986806878317827,
0ba45d59-b8f1-4138-90cc-64b8b39cf1b0,3f999e30-c4b3-47c4-83ec-a85450a9e6ab,geospatial,0.37329643779196436,
0ba45d59-b8f1-4138-90cc-64b8b39cf1b0,f3a6c0ea-b82d-4cbd-923d-18b6f4cfd255,geospatial,0.38405884665458806,
0ba45d59-b8f1-4138-90cc-64b8b39cf1b0,e1d99d53-8de8-4a65-9087-05ea06955d96,geospatial,0.7110337451714824,
0ba45d59-b8f1-4138-90cc-64b8b39cf1b0,a0ce4173-e296-4849-a98c-463f066da0dc,geospatial,0.3939473952270049,
0ba45d59-b8f1-4138-90cc-64b8b39cf1b0,ea3e9462-cd4b-492d-8d50-12a2f737e737,geospatial,0.3389052802772508,
0ba45d59-b8f1-4138-90cc-64b8b39cf1b0,d7b22305-8998-4b84-9fe9-f237b9ac727a,geospatial,0.5105264495271941,
0ba45d59-b8f1-4138-90cc-64b8b39cf1b0,d9f247a6-4ae3-4832-9fba-6c7d11382c6b,geospatial,0.42074995270561066,
0ba45d59-b8f1-4138-90cc-64b8b39cf1b0,8667f4fb-509f-49f8-8141-9a31072c5ce3,geospatial,0.3450173617993857,
0ba45d59-b8f1-4138-90cc-64b8b39cf1b0,65fcf12e-c0da-482f-826e-74be924e81c2,geospatial,0.5833054930901691,
0ba45d59-b8f1-4138-90cc-64b8b39cf1b0,21307266-a798-4ea7-9dd8-3e63ca689de4,geospatial,0.3579435284569371,
0ba45d59-b8f1-4138-90cc-64b8b39cf1b0,881b2f3f-35d2-4571-8f00-7e7a274e7089,geospatial,0.8690963420508858,
0ba45d59-b8f1-4138-90cc-64b8b39cf1b0,ea4b3f2c-f3d8-4e68-9cce-8318f88998bf,geospatial,0.5845052971889573,
0ba45d59-b8f1-4138-90cc-64b8b39cf1b0,18f1c959-60b9-448a-804b-05871d3f3599,geospatial,0.8998855972249419,
0ba45d59-b8f1-4138-90cc-64b8b39cf1b0,fc9146b0-69d0-4d87-b06e-75194372cc16,geospatial,0.8685798271359262,
0ba45d59-b8f1-4138-90cc-64b8b39cf1b0,88a8e39d-3d2b-43e7-b750-4cd96a3e6f18,geospatial,0.7276264990152074,
0ba45d59-b8f1-4138-90cc-64b8b39cf1b0,ca22458b-13f2-432d-8803-e9b81b78a500,geospatial,0.4830569595162822,
90518fb9-0bc9-4b6e-b632-5c67086030c8,4ba09e1d-8cce-49ac-b1e7-03b8ec8a2881,geospatial,0.4774040045740806,
90518fb9-0bc9-4b6e-b632-5c67086030c8,f0f46ddc-b45b-4d4b-ba32-ffff170e0d85,geospatial,0.81188092449052,
90518fb9-0bc9-4b6e-b632-5c67086030c8,9b5b8170-6cfa-46ad-97dd-bbde9d59ec84,geospatial,0.5105964376527953,
90518fb9-0bc9-4b6e-b632-5c67086030c8,bbaed264-6314-4629-a8b8-09b37fea4837,geospatial,0.5857890865439951,
90518fb9-0bc9-4b6e-b632-5c67086030c8,442b79da-f696-4c7e-af0b-daa23760ea46,geospatial,0.4635897673508909,
90518fb9-0bc9-4b6e-b632-5c67086030c8,40c092dc-fe47-40d2-b2f5-8d9ecd2fc9ee,geospatial,0.43773188651270956,
90518fb9-0bc9-4b6e-b632-5c67086030c8,9b271e34-ae59-4528-8035-444bcbe7a96e,geospatial,0.9848876873441738,
90518fb9-0bc9-4b6e-b632-5c67086030c8,329da8dd-3df9-4ddd-87e6-bd9406039e97,geospatial,0.38314662989405013,
