name,category,lon,lat,district
Eastern Medical Centre,clinic,103.9156911,1.3332007,BEDOK
Pam Island Clinic & Surgery,clinic,103.9143056,1.332581,BEDOK
Tan & Koh Clinic & Surgery,clinic,103.9097041,1.3313435,BEDOK
Wong Family Clinic & Surgery,clinic,103.9089331,1.3314315,BEDOK
Tay Clinic,clinic,103.9088054,1.3314484,BEDOK
Bok Family Clinic,clinic,103.9086289,1.3314614,BEDOK
Kang Clinic,clinic,103.8728442,1.395961,SENGKANG
Killiney Medical Clinic,clinic,103.8395433,1.298913,RIVER VALLEY
Tai Seng Clinic,clinic,103.8862108,1.3387994,TOA PAYOH
T.S. Wong Clinic & Surgery,clinic,103.7755304,1.4342345,WOODLANDS
OneCare Medical Tiong Bahru,clinic,103.8287953,1.286088,BUKIT MERAH
Joy Family Clinic,clinic,103.9199923,1.3371143,BEDOK
Hyperbaric Medical Services,clinic,103.8422485,1.3247768,NOVENA
Hock Leong Ann TCM Clinic,clinic,103.891881,1.4023201,PUNGGOL
Calrose Medical,clinic,103.8920392,1.4022893,PUNGGOL
Bukit Timah Nam Sang Clinic,clinic,103.7732416,1.3404871,BUKIT TIMAH
SATA CommHealth Potong Pasir Medical Centre,clinic,103.8700587,1.3290723,TOA PAYOH
Dover Clinic and Surgery,clinic,103.7816359,1.3046845,QUEENSTOWN
Carelink,clinic,103.8501156,1.3259807,NOVENA
Faith Clinic,clinic,103.921278,1.3372021,BEDOK
Jinmin Clinic,clinic,103.9118537,1.3187727,BEDOK
Mandarin Central & Dental Centre,clinic,103.7738881,1.3404756,BUKIT TIMAH
Toh Yi Medical Clinic,clinic,103.773216,1.3399856,BUKIT TIMAH
LiveWell Medical,clinic,103.8465576,1.3267486,NOVENA
Dr. W Family Clinic,clinic,103.8055343,1.3164845,BUKIT TIMAH
Yap Medicare Clinic & Surgery,clinic,103.805643,1.3165799,BUKIT TIMAH
Garden Clinic,clinic,103.8677737,1.3536722,SERANGOON
Liu TCM clinic,clinic,103.8255999,1.2825111,BUKIT MERAH
Health First Family Clinic,clinic,103.825695,1.2825856,BUKIT MERAH
Chungkiaw Clinic,clinic,103.7737993,1.3404871,BUKIT TIMAH
Marti Derm La Formula,clinic,103.8598693,1.3043747,ROCHOR
Minmed Clinic,clinic,103.9494868,1.3725843,PASIR RIS
Raffles Medical,clinic,103.9496416,1.3725809,PASIR RIS
Clementi Family Healthpoint Clinic & Surgery,clinic,103.7669293,1.3210349,CLEMENTI
Joash Family Clinic and Surgery,clinic,103.8885051,1.3630401,HOUGANG
My Family Clinic (Clementi 325),clinic,103.7668558,1.3152781,CLEMENTI
Frontier Family Medicine Clinic,clinic,103.7651961,1.3142867,CLEMENTI
Elyon Family Clinic & Surgery,clinic,103.8085649,1.2739437,BUKIT MERAH
Ban Kok Clinic & Surgery,clinic,103.8675772,1.3316487,TOA PAYOH
AMK Specialist Centre,clinic,103.8471951,1.3723779,ANG MO KIO
The Clinic  Campus,clinic,103.8500685,1.2963561,MUSEUM
Bethesda Medical,clinic,103.8875457,1.3338071,TOA PAYOH
Frontier Family Medicine Clinic,clinic,103.8874844,1.3337201,TOA PAYOH
Sembawang Polyclinic,clinic,103.8228151,1.4482078,SEMBAWANG
Oaklife Family Clinic,clinic,103.8424618,1.3267682,NOVENA
Q&M Dental Center (Balestier),clinic,103.8427332,1.3263295,NOVENA
Eiddwen Family Medicine Clinic,clinic,103.884491,1.3096209,GEYLANG
Ally Health,clinic,103.7668554,1.3150925,CLEMENTI
The Neptune Clinic,clinic,103.7670566,1.313717,CLEMENTI
Canterbury Family Clinic & Surgery,clinic,103.7670575,1.3140032,CLEMENTI
K C Yeo Surgery & Clinic for Women,clinic,103.8423768,1.3254703,NOVENA
Balestier Medical Clinic,clinic,103.8532002,1.3213048,NOVENA
St John Singapore Dementia Centre,clinic,103.8634603,1.3016846,DOWNTOWN CORE
Singapore Orthopaedic Clinic,clinic,103.8441955,1.3220092,NOVENA
HC Endoscopy & Piles Centre,clinic,103.8491921,1.3331325,TOA PAYOH
Fullerton Health Hub,clinic,103.9483825,1.373491,PASIR RIS
Parkway Shenton Medical Clinic,clinic,103.9485133,1.3739779,PASIR RIS
Winsome,clinic,103.8565822,1.3242466,NOVENA
X Maris B. Clinic,clinic,103.8580478,1.3025494,ROCHOR
Singapore Chee Chung Huay Free Clinic,clinic,103.8796607,1.3310478,GEYLANG
Pinnacle Family Clinic,clinic,103.7637757,1.3224108,CLEMENTI
Raffles Medical,clinic,103.9452485,1.3539705,TAMPINES
University Health Service,clinic,103.6826509,1.3454092,WESTERN WATER CATCHMENT
Pioneer Polyclinic,clinic,103.6990234,1.3384858,JURONG WEST
Toa Payoh Polyclinic,clinic,103.8589396,1.3345679,TOA PAYOH
Sian Chay Medical Institution,clinic,103.8727392,1.3955747,SENGKANG
Queenstown Polyclinic,clinic,103.8010321,1.2984718,QUEENSTOWN
Pasir Ris Polyclinic,clinic,103.959237,1.3686044,PASIR RIS
Caring Community Clinic,clinic,103.8517737,1.3091159,ROCHOR
Kwan In Welfare Free Clinic,clinic,103.9054692,1.3203613,BEDOK
New Hope Community Services,clinic,103.8312669,1.2758275,BUKIT MERAH
Trinity Mediplus,clinic,103.8598005,1.3150341,KALLANG
Tan Kan Ming Chinese Medical Care,clinic,103.8536414,1.3249428,NOVENA
Yishun Polyclinic,clinic,103.8392201,1.4304666,YISHUN
Sungei Gedong Medical Centre,clinic,103.6972929,1.4196386,WESTERN WATER CATCHMENT
Kallang Polyclinic And Long Term Care,clinic,103.8587533,1.3168059,KALLANG
Camden Medical Centre,clinic,103.8238969,1.3031436,ORCHARD
Khatib Polyclinic,clinic,103.8344173,1.4182141,YISHUN
Hougang Polyclinic,clinic,103.8890148,1.369934,HOUGANG
Choa Chu Kang Polyclinic,clinic,103.750752,1.3822883,CHOA CHU KANG
Neo Smiles Dental Studio,dentist,103.9320408,1.3257047,BEDOK
Wans Dentist,dentist,103.901176,1.3108455,GEYLANG
Westfield Dental Surgery,dentist,103.9012261,1.3107822,GEYLANG
International Dental Centre,dentist,103.8469977,1.2825307,OUTRAM
Smilepoint,dentist,103.7965005,1.311057,BUKIT TIMAH
Vincents Dental Surgery,dentist,103.8951797,1.3082826,MARINE PARADE
Raintree Dental Clinic,dentist,103.9044803,1.3057571,MARINE PARADE
Canaan Dental Surgery,dentist,103.9264492,1.3131242,BEDOK
The Dental Practice,dentist,103.8918938,1.3151595,GEYLANG
Dental Surgery,dentist,103.9017317,1.3167746,GEYLANG
Nam Fung Dental Surgery,dentist,103.8910426,1.3147407,GEYLANG
Nanyang Dentist,dentist,103.8767639,1.3120138,GEYLANG
Q&M Dental Surgery (Hougang),dentist,103.8954633,1.3704538,HOUGANG
Dental Focus,dentist,103.8994402,1.3164253,GEYLANG
Dr Lams Dental Surgery,dentist,103.9047233,1.3064296,MARINE PARADE
Coast Dental,dentist,103.9047992,1.3063195,MARINE PARADE
Azure Dental,dentist,103.7963823,1.3310028,BUKIT TIMAH
Icon Dental Surgeons,dentist,103.7948908,1.3314921,BUKIT TIMAH
Q&M Dental Surgery,dentist,103.8650391,1.3638425,SERANGOON
Nuffield Dental,dentist,103.8657066,1.3634203,SERANGOON
Pure Dental Studio,dentist,103.8660422,1.3649404,SERANGOON
Dental Designs,dentist,103.8482084,1.2819195,OUTRAM
Your River Valley Dentist is Here,dentist,103.8422451,1.2941389,MUSEUM
Ascent Dental Surgeons,dentist,103.7745628,1.3419993,BUKIT TIMAH
Gentle Dental Group,dentist,103.7721856,1.3409993,BUKIT TIMAH
Pure Dental,dentist,103.77398,1.3404612,BUKIT TIMAH
Gentle Dental Group,dentist,103.8301715,1.2954357,TANGLIN
Horizon Dental Surgery,dentist,103.8405964,1.2872178,OUTRAM
Q&M Dental Centre (River Valley),dentist,103.8300802,1.2962809,TANGLIN
Rochor Dental Clinic,dentist,103.8525453,1.3017517,ROCHOR
Family Dental Centre,dentist,103.8534591,1.3225539,NOVENA
LVDA Dental Centre,dentist,103.8344487,1.3528108,BISHAN
Q&M Dental Centre,dentist,103.8427334,1.3263297,NOVENA
Jurong Dental Surgery,dentist,103.7193168,1.349609,JURONG WEST
Dental Surgery,dentist,103.8498585,1.3692387,ANG MO KIO
Redhill Dental Surgery,dentist,103.815157,1.2881403,BUKIT MERAH
M K Dental Surgery,dentist,103.9023403,1.329663,GEYLANG
Q & M Dental Surgery,dentist,103.9140215,1.3320548,BEDOK
Manchester Dental Care,dentist,103.9143671,1.3332775,BEDOK
B. K. Lim Dental Surgery,dentist,103.9146377,1.3323828,BEDOK
NEUGen Dental,dentist,103.9148519,1.3336103,BEDOK
Pan Island dental Surgery,dentist,103.9142633,1.3325618,BEDOK
Mandarin Dental Centre,dentist,103.81578,1.2833402,BUKIT MERAH
G.H. Goh Dental Surgery,dentist,103.8159172,1.2836612,BUKIT MERAH
Q&M Dental Surgery,dentist,103.7740475,1.3399601,BUKIT TIMAH
Dover Dental Surgery,dentist,103.7816055,1.3047532,QUEENSTOWN
Casa Dental (Holland),dentist,103.7929917,1.3085503,QUEENSTOWN
depacific,dentist,103.8454947,1.3266743,NOVENA
Q&M Dental,dentist,103.7959918,1.3112363,BUKIT TIMAH
Bright Dental Surgery,dentist,103.888254,1.3628253,HOUGANG
B9 Dental Centre (Clementi),dentist,103.7648427,1.3142384,CLEMENTI
Faith Dental Surgery,dentist,103.8724153,1.3699728,SERANGOON
Q & M Dental Surgery (Jurong West),dentist,103.7070067,1.3395352,JURONG WEST
Q&M,dentist,103.8505353,1.2915727,DOWNTOWN CORE
The Dental Practice,dentist,103.921251,1.3373225,BEDOK
DePacific Dental,dentist,103.8464306,1.327036,NOVENA
Advanced Dental,dentist,103.9484491,1.3734942,PASIR RIS
Twinkle Family Dentalcare,dentist,103.9485354,1.3741672,PASIR RIS
Smilefocus,dentist,103.8238791,1.3031326,ORCHARD
GPA Dental  Parkview Square,dentist,103.8573517,1.3002416,DOWNTOWN CORE
Q&M,dentist,103.8451123,1.2856707,OUTRAM
Tanglin Dental,dentist,103.763775,1.3223571,CLEMENTI
Q&M Dental Surgery,dentist,103.9447323,1.354389,TAMPINES
Royce Dental Surgery,dentist,103.8651361,1.3642934,SERANGOON
National Cancer Centre Singapore Proton Therapy Centre,hospital,103.8380544,1.2813333,BUKIT MERAH
Farrer Park Hospital,hospital,103.854,1.3126,ROCHOR
Priya Sen Skin & Laser Centre,hospital,103.8136561,1.3225665,TANGLIN
StarMed Specialist Centre,hospital,103.8546429,1.3122814,ROCHOR
Sengkang General & Community Hospital,hospital,103.8925269,1.3952091,SENGKANG
Changi General Hospital,hospital,103.9491054,1.3403638,TAMPINES
Gleneagles Hospital,hospital,103.8198296,1.3073675,TANGLIN
Raffles Hospital,hospital,103.857147,1.3011633,DOWNTOWN CORE
Mount Alvernia Hospital,hospital,103.8379314,1.342202,TOA PAYOH
Jurong West Joint Testing & Vaccination Centre,hospital,103.7268897,1.3525818,JURONG WEST
Jurong East Joint Testing & Vaccination Centre,hospital,103.7395646,1.3404883,JURONG EAST
Bright Vision Hospital,hospital,103.8780282,1.3720577,HOUGANG
Saint Andrews Community Hospital,hospital,103.9488264,1.3416535,TAMPINES
Ren Ci Community Hospital,hospital,103.8459864,1.3228173,NOVENA
Pasir Ris Joint Testing & Vaccination Centre,hospital,103.939369,1.379963,PASIR RIS
Mount Elizabeth Novena Hospital,hospital,103.8445055,1.3220014,NOVENA
National Kidney Foundation Dialysis Centre,hospital,103.8544276,1.3264865,NOVENA
Ang Mo Kio Joint Testing & Vaccination Centre,hospital,103.8573449,1.3749701,ANG MO KIO
Jurong Health Specialist Outpatient Clinics,hospital,103.7442056,1.3346266,JURONG EAST
Jurong Community Hospital,hospital,103.7465675,1.3327304,JURONG EAST
Jurong Health Services,hospital,103.745174,1.334218,JURONG EAST
Ng Teng Fong General Hospital,hospital,103.745529,1.3333962,JURONG EAST
ECM Building,hospital,103.8829355,1.3149667,GEYLANG
Bukit Merah Joint Testing & Vaccination Centre,hospital,103.8252552,1.2889703,BUKIT MERAH
Sengkang Joint Testing & Vaccination Centre,hospital,103.9035976,1.3908033,SENGKANG
Tan Tock Seng Hospital Integrated Care Hub,hospital,103.8464927,1.3237311,NOVENA
Khoo Teck Puat Hospital,hospital,103.8386476,1.4242698,YISHUN
Bidadari Polyclinic & Nursing Home,hospital,103.8750694,1.3370448,TOA PAYOH
Crawfurd Hospital,hospital,103.8133285,1.3268013,BUKIT TIMAH
Tan Tock Seng Hospital,hospital,103.8462045,1.3212799,NOVENA
Guardian,pharmacy,103.7859506,1.3174146,BUKIT TIMAH
Watsons,pharmacy,103.8511856,1.2792415,DOWNTOWN CORE
Watsons,pharmacy,103.8509412,1.2810341,DOWNTOWN CORE
Guardian,pharmacy,103.7956263,1.3105943,QUEENSTOWN
Watsons,pharmacy,103.857907,1.2911453,DOWNTOWN CORE
Guardian,pharmacy,103.8532762,1.2928333,DOWNTOWN CORE
Guardian,pharmacy,103.8235722,1.3050006,ORCHARD
Vertex Pharmacy,pharmacy,103.8655175,1.3243358,KALLANG
Amber,pharmacy,103.8458117,1.28295,OUTRAM
Guardian,pharmacy,103.9144833,1.333176,BEDOK
Guardian,pharmacy,103.8340823,1.3030615,ORCHARD
Guardian,pharmacy,103.8204771,1.2648898,BUKIT MERAH
Guardian,pharmacy,103.8466779,1.3270712,NOVENA
Guardian,pharmacy,103.8565091,1.3110647,KALLANG
Guardian,pharmacy,103.8316423,1.3039815,ORCHARD
Guardian,pharmacy,103.8359113,1.3035419,ORCHARD
Guardian,pharmacy,103.8426623,1.2919885,SINGAPORE RIVER
Guardian,pharmacy,103.8598264,1.2954377,DOWNTOWN CORE
Watsons Health,pharmacy,103.8358132,1.3033539,ORCHARD
Guardian,pharmacy,103.8926094,1.3177085,GEYLANG
Guardian,pharmacy,103.8465992,1.2887832,SINGAPORE RIVER
Guardian,pharmacy,103.8436057,1.3200693,NOVENA
Guardian,pharmacy,103.9499507,1.3724014,PASIR RIS
Guardian,pharmacy,103.8399817,1.3014748,ORCHARD
Welcia BHG,pharmacy,103.8599029,1.2951963,DOWNTOWN CORE
Guardian,pharmacy,103.8383683,1.3012142,ORCHARD
Guardian,pharmacy,103.8215352,1.264681,BUKIT MERAH
Guardian,pharmacy,103.9048981,1.3055003,MARINE PARADE
Watsons,pharmacy,103.7940503,1.3111485,QUEENSTOWN
Guardian,pharmacy,103.859115,1.295041,DOWNTOWN CORE
Guardian,pharmacy,103.8536633,1.2938658,DOWNTOWN CORE
Guardian,pharmacy,103.9439101,1.3524991,TAMPINES
Watsons,pharmacy,103.816895,1.2900115,BUKIT MERAH
UFIT CBD Hub,gym,103.8466344,1.2825202,OUTRAM
Pilatique Pilates Studio,gym,103.8470035,1.2825009,OUTRAM
Fitness factory,gym,103.8491827,1.2886389,SINGAPORE RIVER
Zion sport and ziva yoga,gym,103.8339641,1.285871,BUKIT MERAH
GYMMBOXX,gym,103.7903164,1.2875317,QUEENSTOWN
The Brass Barre,gym,103.8515877,1.2979353,ROCHOR
MoveToLive,gym,103.7938599,1.3019293,QUEENSTOWN
Pilates Body Pilot - Biopolis,gym,103.7917562,1.3045464,QUEENSTOWN
JH Kim Taekwando Institute,gym,103.9218389,1.3118836,BEDOK
24-HR-Gym,gym,103.9030292,1.3043371,MARINE PARADE
F45,gym,103.9227988,1.3127818,BEDOK
Shaolin Xiong Hu Tang Athletics Association Singapore,gym,103.8916547,1.3151676,GEYLANG
Tirisula Yoga,gym,103.8915428,1.3148321,GEYLANG
Sync Cycle,gym,103.8749167,1.3582087,HOUGANG
Kindle,gym,103.9003611,1.3124057,GEYLANG
Bodyburn Fitness Singapore,gym,103.9030676,1.3083174,MARINE PARADE
Pattaya Fingerpress Fitness,gym,103.9031335,1.3082419,MARINE PARADE
Foxx,gym,103.9038458,1.3073322,MARINE PARADE
Golds Gym Singapore,gym,103.9041385,1.3069457,MARINE PARADE
Reps,gym,103.9046654,1.3062567,MARINE PARADE
Virgin Active,gym,103.8506615,1.2849022,DOWNTOWN CORE
Ufit,gym,103.8470087,1.2809773,OUTRAM
The Loft gym,gym,103.8522444,1.299433,ROCHOR
Anytime Fitness,gym,103.8458271,1.3718201,ANG MO KIO
Her Lifts,gym,103.8594009,1.3034688,ROCHOR
Gyn n Tonic,gym,103.894531,1.3087592,MARINE PARADE
G1RYA,gym,103.895066,1.3077301,MARINE PARADE
The Yoga Co.,gym,103.8609757,1.3021064,ROCHOR
SG Pho House,gym,103.8598259,1.3035221,ROCHOR
GoFit,gym,103.7449334,1.3767688,CHOA CHU KANG
Anytime Fitness,gym,103.7452099,1.3768478,CHOA CHU KANG
Anytime Fitness,gym,103.8460031,1.2842211,OUTRAM
Trident Tactical,gym,103.858409,1.3104251,KALLANG
Lulemon Athletica,gym,103.8432577,1.2785103,OUTRAM
Monte Risaia,gym,103.8431517,1.2779909,OUTRAM
The Pit Singapore,gym,103.8364492,1.2998304,RIVER VALLEY
Storm Athletic Club,gym,103.8535018,1.3248457,NOVENA
KD Taekwando,gym,103.8352184,1.3517113,BISHAN
Zhongtian Fitness,gym,103.8431869,1.3263648,NOVENA
North Hill Gym,gym,103.6877733,1.3540269,WESTERN WATER CATCHMENT
oompf fitness,gym,103.9053232,1.3060241,MARINE PARADE
Power Moves,gym,103.8085914,1.3048757,TANGLIN
Atlas Fitness,gym,103.8455442,1.327299,NOVENA
Invincible Coleman,gym,103.8423845,1.3258134,NOVENA
Anytime Fitness,gym,103.8599636,1.3148163,KALLANG
FAME.SG,gym,103.8805197,1.3091459,GEYLANG
Viva Pilates,gym,103.8419027,1.2479004,SOUTHERN ISLANDS
Barrys,gym,103.8505351,1.2816564,DOWNTOWN CORE
Boulder Movement,gym,103.8884959,1.336531,HOUGANG
Anytime Fitness,gym,103.8587359,1.3071178,KALLANG
De,gym,103.7026632,1.350108,JURONG WEST
Lighthouse Climbing,gym,103.7943851,1.2748245,QUEENSTOWN
Jenufit,gym,103.9117491,1.3094745,BEDOK
R10T,gym,103.8482941,1.278388,DOWNTOWN CORE
F45,gym,103.7949634,1.3115241,QUEENSTOWN
Dennis Gym,gym,103.8520953,1.3228513,NOVENA
Anytime Fitness,gym,103.8459651,1.3267178,NOVENA
HyperActiv Wim Hof Method (Singapore),gym,103.842214,1.3544652,BISHAN
Anytime Fitness,gym,103.8876406,1.3336815,TOA PAYOH
Anytime Fitness,gym,103.7808466,1.4292573,WOODLANDS
Homeground Gym,gym,103.8525318,1.3145357,KALLANG
Storm,gym,103.8439627,1.3263837,NOVENA
AC Gym,gym,103.8473387,1.2847104,OUTRAM
Misfit,gym,103.8472145,1.2877692,SINGAPORE RIVER
Gofio Toa Payoh,gym,103.8441337,1.3320331,TOA PAYOH
Snap Fitness,gym,103.9485128,1.3732286,PASIR RIS
Warriors Studios,gym,103.8473526,1.2874319,SINGAPORE RIVER
Strength Avenue,gym,103.8472852,1.2874714,SINGAPORE RIVER
clubyoga,gym,103.8469119,1.2875966,SINGAPORE RIVER
Spartans,gym,103.7869186,1.2806025,QUEENSTOWN
Jing Yoga,gym,103.7245342,1.3471549,JURONG WEST
Fitness First,gym,103.7598993,1.380726,CHOA CHU KANG
IQ Fightclub,gym,103.8595431,1.3116116,KALLANG
Golds Gym,gym,103.8425351,1.2938662,MUSEUM
The Flying Folks,gym,103.846953,1.2876628,SINGAPORE RIVER
Homeground Gym Tampines,gym,103.9536674,1.3606391,TAMPINES
H.S of Singapore Badminton Hall,gym,103.8818446,1.3099182,GEYLANG
G Spa,gym,103.8824039,1.310031,GEYLANG
Beyond Ballet Studio,gym,103.9204119,1.3108132,BEDOK
IQ Fightclub,gym,103.8595885,1.3115747,KALLANG
ActiveSG Gym,gym,103.8153858,1.2874899,BUKIT MERAH
Jurong Lake Gardens Gym,gym,103.7256236,1.3304578,JURONG EAST
Cantilevered Gym,gym,103.753798,1.3197776,CLEMENTI
ActiveSG Gym at Toa Payoh West Market,gym,103.8448235,1.337522,TOA PAYOH
Zion sport and ziva yoga,yoga,103.8339641,1.285871,BUKIT MERAH
Tirisula Yoga,yoga,103.8915428,1.3148321,GEYLANG
Kindle,yoga,103.9003611,1.3124057,GEYLANG
The Yoga Co.,yoga,103.8609757,1.3021064,ROCHOR
Monte Risaia,yoga,103.8431517,1.2779909,OUTRAM
clubyoga,yoga,103.8469119,1.2875966,SINGAPORE RIVER
Jing Yoga,yoga,103.7245342,1.3471549,JURONG WEST
The Flying Folks,yoga,103.846953,1.2876628,SINGAPORE RIVER
Lee Kong Chian School of Medicine (Novena Campus),university,103.8489573,1.3212266,NOVENA
Admin Building,university,103.8518539,1.2962668,MUSEUM
University of the Arts Singapore,university,103.8534274,1.298732,ROCHOR
Republic Polytechnic,university,103.7852269,1.4447459,WOODLANDS
Former PSB Academy Campus (Delta),university,103.8264442,1.2872754,BUKIT MERAH
Singapore Polytechnic,university,103.7775625,1.3090311,QUEENSTOWN
Singapore University of Technology and Design Campus,university,103.9638801,1.3417187,TAMPINES
James Cook University Singapore,university,103.8760326,1.3153552,GEYLANG
Singapore Polytechnic (Poly Marina),university,103.7630442,1.2938735,QUEENSTOWN
INSEAD Asia,university,103.786559,1.2998008,QUEENSTOWN
National University of Singapore (Bukit Timah),university,103.8185226,1.3196738,TANGLIN
SMF Institute of Higher Learning,university,103.8219548,1.2821109,BUKIT MERAH
Singapore Management University,university,103.8503709,1.296195,MUSEUM
Ngee Ann Polytechnic,university,103.7741758,1.3330938,BUKIT TIMAH
Singapore Institute of Technology (Dover),university,103.7798635,1.3002187,QUEENSTOWN
W Singapore - Sentosa Cove,hotel,103.842351,1.2463653,SOUTHERN ISLANDS
Diamond,hotel,103.8808387,1.3118604,GEYLANG
Dorsett Singapore,hotel,103.8400076,1.2796267,OUTRAM
Fairmont,hotel,103.8539661,1.2940043,DOWNTOWN CORE
Owen House by Hmlet,hotel,103.8549745,1.3116463,ROCHOR
Four Chain View Hotel,hotel,103.8910396,1.3149698,GEYLANG
Four Seasons Hotel,hotel,103.8286527,1.3052102,ORCHARD
Adamson Lodge,hotel,103.8529987,1.3045445,ROCHOR
Adonis Hotel,hotel,103.8553424,1.2965141,DOWNTOWN CORE
Amara Singapore,hotel,103.8436571,1.2749407,DOWNTOWN CORE
ST Signature Coliving Hostel,hotel,103.8558647,1.2967549,DOWNTOWN CORE
Hotel Clover (The Arts),hotel,103.8481413,1.2875417,SINGAPORE RIVER
Hotel Conforto,hotel,103.8478558,1.2883473,SINGAPORE RIVER
Fuji,hotel,103.8826879,1.3116336,GEYLANG
Hotel Grand Central,hotel,103.8417676,1.3012943,ORCHARD
Harbour Ville Hotel Hamilton,hotel,103.8615212,1.3115415,KALLANG
Hotel Jen (Orchardgateway),hotel,103.8388997,1.3007018,ORCHARD
JEN Singapore Tanglin,hotel,103.8239124,1.3042705,ORCHARD
Hotel Kai,hotel,103.8554053,1.2965218,DOWNTOWN CORE
Hotel Nuve,hotel,103.8582753,1.3027514,ROCHOR
Hotel Re,hotel,103.8383953,1.2854382,OUTRAM
Hotel Royal,hotel,103.8418595,1.3168306,NOVENA
Hotel Snow,hotel,103.8617436,1.3109556,KALLANG
Hotel Supreme,hotel,103.8424247,1.3013394,ORCHARD
Hup Hoe Hotel,hotel,103.8875843,1.3139645,GEYLANG
Ibis (Bencoolen),hotel,103.8524227,1.3009632,ROCHOR
Ibis Styles,hotel,103.8792945,1.3317706,TOA PAYOH
J8 Hotel,hotel,103.8585205,1.3076976,KALLANG
Jade,hotel,103.8827759,1.3117118,GEYLANG
Jin Dong Hotel,hotel,103.8788067,1.3102273,GEYLANG
Hotel 1888 Collection,hotel,103.8439597,1.2828972,OUTRAM
Just Inn Pine,hotel,103.8602089,1.3119092,KALLANG
Kam Leng Hotel,hotel,103.8596995,1.3132243,KALLANG
Kerbau Hotel,hotel,103.8508256,1.3075463,ROCHOR
Kim Tian (Star) Hotel,hotel,103.8762403,1.3114355,GEYLANG
Kim Tian Hotel (Han),hotel,103.8762027,1.3101616,GEYLANG
La Mode (Sophia),hotel,103.8778352,1.3112511,GEYLANG
Lai Ming Hotel Cosmoland,hotel,103.8828778,1.3128524,GEYLANG
The Snooze Hotel,hotel,103.9120795,1.3087862,BEDOK
Lex,hotel,103.8771017,1.3118188,GEYLANG
Link Hotel,hotel,103.8342907,1.2848724,BUKIT MERAH
Lloyds Inn,hotel,103.8403659,1.2972636,RIVER VALLEY
Naumi Liora,hotel,103.8415424,1.2806192,OUTRAM
Naumi,hotel,103.8551441,1.2958125,DOWNTOWN CORE
New Cape Inn,hotel,103.8340759,1.2855643,BUKIT MERAH
New Cathay Hotel (Geylang),hotel,103.8817472,1.3132358,GEYLANG
JXIN Hotel,hotel,103.8777715,1.3115829,GEYLANG
New Majestic Hotel,hotel,103.8403624,1.2793051,OUTRAM
New Orchid Hotel,hotel,103.8510394,1.3242913,NOVENA
Dream Lodge,hotel,103.8582584,1.3102017,KALLANG
Nostalgia Hotel,hotel,103.8335903,1.285165,BUKIT MERAH
Oasia Hotel,hotel,103.8447824,1.3200301,NOVENA
One Farrer Hotel & Spa,hotel,103.8539713,1.3129505,ROCHOR
Orchard Hotel Singapore,hotel,103.8281644,1.3076686,ORCHARD
Orchard RendezVous Hotel,hotel,103.8278105,1.3065524,ORCHARD
Orchid Hotel,hotel,103.844093,1.2769196,OUTRAM
K Hotel 14,hotel,103.8775743,1.3112228,GEYLANG
K Hotel 12,hotel,103.8775538,1.3113201,GEYLANG
Parc Sovereign Hotel (Tyrwhitt),hotel,103.8606714,1.3121924,KALLANG
Amoy Hotel,hotel,103.8486454,1.2830004,OUTRAM
Amrise Hotel,hotel,103.8778719,1.3139641,GEYLANG
Aqueen Hotel (Lavender),hotel,103.8613002,1.3123789,KALLANG
Arcadia Hotel,hotel,103.8613295,1.3114598,KALLANG
Arianna Hotel,hotel,103.8559161,1.308982,ROCHOR
Arton Boutique Hotel,hotel,103.8608539,1.3120647,KALLANG
Ascott,hotel,103.8515444,1.2820846,DOWNTOWN CORE
Asia Star Hotel,hotel,103.8547255,1.3085031,ROCHOR
Backpacker Cozy Corner Guesthouse,hotel,103.8557413,1.2984534,DOWNTOWN CORE
Backpackers (Inn Chinatown 2),hotel,103.8455614,1.2834869,OUTRAM
Backpackers (Inn Chinatown 3),hotel,103.8454769,1.2837921,OUTRAM
Backpackers Inn Chinatown,hotel,103.8454074,1.2835599,OUTRAM
Backpackerssg,hotel,103.8617102,1.3103556,KALLANG
Local,hotel,103.8503677,1.2984985,ROCHOR
Beds and Dreams,hotel,103.8435952,1.2833091,OUTRAM
Hotel Lyf Bugis,hotel,103.8515065,1.3009164,ROCHOR
Blanc Inn,hotel,103.8602299,1.3117429,KALLANG
Bliss Hotel,hotel,103.8443042,1.2844578,OUTRAM
Blissful Loft,hotel,103.8471387,1.287477,SINGAPORE RIVER
Bright Star Hotel,hotel,103.8788676,1.313516,GEYLANG
Broadway Hotel,hotel,103.8532245,1.3091791,ROCHOR
Budgetone Hotel,hotel,103.8804838,1.3122538,GEYLANG
Cameron Hotel,hotel,103.954974,1.3367424,TAMPINES
Capella Singapore,hotel,103.8244312,1.2496982,SOUTHERN ISLANDS
Dorsett Changi City Singapore,hotel,103.9635838,1.3342656,TAMPINES
Carlton Hotel,hotel,103.8525377,1.2957589,DOWNTOWN CORE
Champion Hotel,hotel,103.8984613,1.3147981,GEYLANG
Chang Ziang Hotel,hotel,103.87805,1.3131637,GEYLANG
Checkers Backpackers,hotel,103.852589,1.3050473,ROCHOR
Cherryloft Resorts,hotel,103.9583176,1.3791686,PASIR RIS
Soloha,hotel,103.8419212,1.2803281,OUTRAM
Concorde Hotel Singapore,hotel,103.8422281,1.3006144,ORCHARD
Conrad Centennial Singapore,hotel,103.8587748,1.293525,DOWNTOWN CORE
